lifetime_spend_groceries,lifetime_spend_electronics,percentage_of_products_bought_promotion,age,has_loyalty_card,years_as_customer,dependents_home,total_spend,pct_groceries,pct_electronics,pct_vegetables,pct_nonalcohol_drinks,pct_alcohol_drinks,pct_meat,pct_fish,pct_hygiene,pct_videogames,pct_petfood
-0.39396746699609986,0.8544770253599253,1.1185664854065842,0.048670250761004785,0.8108857016323447,-0.9316444633089963,0.15235131902953788,-0.35978083159308877,-0.1119675680480622,1.1711182046166877,-0.43678079006202486,-0.36914416952440654,-0.8121380837077082,-1.171211018343806,-0.7146608697672083,-0.3375828622928433,-0.0684423670398604,0.15509058220256444
-0.1961930195738464,-0.6133061841529726,-0.6036170946615688,-0.2287034342612775,0.8108857016323447,0.4594192699392321,-0.659427743493842,-0.21477531900904592,0.14675602563904444,-0.5732473787047733,1.0992167268375324,0.2104307919849829,-1.0028927218486952,-1.150318200900419,-1.1627785707978822,1.2718698354005746,0.1296274569772701,1.0363936776962077
-0.3258597102679066,-1.0070318751727276,-0.8923637457682967,-0.006804486243451672,-1.2332194265936132,2.049206393651493,-1.4712068060172219,-0.6281690018718925,0.8312726048811033,-0.9940030382295284,-0.1343479044215105,-1.0722298539307464,-0.8885172626704364,1.5236740724069633,-0.4595987276665322,-0.2634231735869465,-0.604647812820772,-0.305293706926845
-0.8209507110997729,-0.555249020991181,-0.23280532306582088,-0.6170265932924727,0.8108857016323447,-1.1303678537730288,-1.4712068060172219,-0.7605158874185751,-0.6641911812206409,-0.29871055146039865,-0.7093478020816371,1.990101060011129,1.9991155763368909,1.1128944696526033,2.029608219529533,-0.21469025369253664,2.8690690579714624,-0.3905186940767586
-0.6502783148016081,2.467965316012143,-0.4724857427852078,0.10414498776546124,0.8108857016323447,-1.1303678537730288,-1.4712068060172219,0.025088765398092426,-1.4161129920450533,2.2798036470566823,-0.5046512883480206,0.17496413289924273,0.04808752298661252,0.34846778545364326,0.655535622454424,-0.7640437143794041,1.3361239051979314,0.05106965836745688
0.08953715510241993,-0.5343975046443404,-0.6009163817735981,0.1596197247699177,0.8108857016323447,0.8568660508672973,0.15235131902953788,-0.11977734468511826,0.7057195913530786,-0.5144342709467059,0.7259610763485942,-0.2607211244476736,-0.5151529166700379,-1.1792818410782273,-1.0446424083107706,-0.4806341380147083,-0.30518395334443144,-0.30142977869547183
0.6648260469929279,1.0722784172815094,-0.15485611131571972,-0.006804486243451672,0.8108857016323447,0.26069587947519945,0.9641303815529177,1.123477543887106,-0.1273540435664307,0.2761586236434438,-0.12309638619062875,-0.5097418489861648,0.9561348445270393,0.1099659562953461,0.8417213035554014,-0.45627179278832103,-0.6607000101713529,-1.0931079811822564
1.4229782206314696,-0.37617129236537344,-0.5522751803162959,-0.3396529082701904,0.8108857016323447,-0.3354742919168984,0.15235131902953788,1.2246387045186595,0.9251126592975037,-0.62072497733317,-0.7244307803305644,-0.7651536894419682,-0.49513237788241143,-0.4176134197091565,-0.357285607737104,-0.22965389932642366,0.43620746990521453,-0.5516493037948317
-0.6408077095760901,-0.9031831467002273,-1.6084732819229146,-1.6155718593726889,-1.2332194265936132,-0.534197682380931,-1.4712068060172219,-0.8695506676767356,0.41505337387164026,-0.8187712243726276,-0.6362783987943896,-1.189410342215251,3.5896597903565124,-0.8559455877969466,0.7576787381979707,0.24351577729648127,-0.6750176494619041,-0.97527721991889
-0.7717841648226156,-0.12758850925009715,-0.433931003117577,1.2691144648590469,0.8108857016323447,-0.3354742919168984,-0.659427743493842,-0.7165138089909594,-0.5779074524488138,0.31307367656482543,1.3816356780582615,2.0573408724205913,-0.8488586126576289,-0.8787025955233911,-1.124795057476207,1.3440252804340391,-0.18161178690117635,-0.8892546039153204
-0.8467429976713964,-0.7653995975063982,-0.7415253915787683,1.2136397278545903,0.8108857016323447,0.26069587947519945,-0.659427743493842,-0.8079475953799237,-0.6513799553855169,-0.6073407613535893,1.7627797770442706,0.9328887867632308,-1.0656199559936455,-0.4627293473043187,-0.6491064744367463,3.1530188100807566,-0.24883531244722443,1.0198338883398044
-0.45683616551443207,-0.9628757229088298,2.3796135934702014,-1.6155718593726889,0.8108857016323447,-1.1303678537730288,-1.4712068060172219,-0.6643541876049768,0.46807931308514994,-0.9309377294429257,-0.032559220953472565,-0.800462672487624,-0.713293941530493,1.2168224029148302,0.15138245863557814,-0.07279312006086115,-0.6501031053704802,1.9203914085252725
-0.5189996061968215,2.467965316012143,0.32324249802917443,-1.4491476483593195,0.8108857016323447,-0.534197682380931,-0.659427743493842,0.09830376206388113,-1.1853537928499656,2.1655980396249017,-0.74041600817793,0.06789525183798771,-0.016657943701690298,0.5505595351022072,0.10218049513936714,-0.8740192535638864,0.9838472291697967,0.3335078834963953
-0.7432715980266412,-0.3283354607461509,-0.5763087827197867,1.3245892018635033,0.8108857016323447,1.6517596127234278,0.9641303815529177,-0.6720325075044361,-0.5754642544227928,-0.01906315201081643,-0.48307690186018815,0.2210941963151515,0.16129169406436258,1.0739651990523216,2.7094573468681267,0.2916458473306195,-0.2607722528449448,1.2199663771226839
1.9548433800517833,-0.9751413207599126,0.40085482721309174,1.4355386758724162,0.8108857016323447,-0.3354742919168984,-0.659427743493842,1.5928953497349385,1.1861265157185237,-0.9770673002707287,-0.6373111690354978,-0.5920295074493259,-0.585604992427655,-0.39312250423105705,-0.2591709078999881,-0.11810537237553138,-0.567480828276181,-0.8837238712827299
-0.03106193484380391,-0.6460144450891931,-1.024891949035096,1.5464881498813292,0.8108857016323447,-0.7329210728449637,0.15235131902953788,-0.12537143328315703,0.4003747278131868,-0.6265959867567614,0.38175518828133637,0.18401117126135713,-0.7103505918124634,-1.0361881129898052,-0.8985518936942959,1.3711675929278757,-0.7364891060995794,0.2710557786153808
0.46634634173473166,-0.2645543519205208,-0.9033942310028291,0.2705691987788306,0.8108857016323447,0.6581426604032647,0.15235131902953788,0.3543911756072003,0.6151410536395768,-0.392328787796172,0.7110006312413437,-0.2640212072718259,-0.5840696286954201,-1.17144888929111,-1.1107178357639491,-0.24435074962768666,-0.42597212765904147,-0.4106542634761024
-0.6863472155541128,-0.8659774998852764,1.1959267754085625,-1.6710465963771455,0.8108857016323447,-2.72015497748529,-1.4712068060172219,-0.842241647462329,0.12387288779919248,-0.7616032263694695,-1.1561782913955059,-0.8961532042488112,3.8022881154483676,1.4216653759823092,1.2214851089666405,-0.9169485054015644,1.5842642137977994,-1.0937690218666158
2.3581501110916614,0.4852825300423357,-0.3058731221832847,-1.1162992263325808,0.8108857016323447,-0.7329210728449637,0.9641303815529177,2.2008064700507557,0.9575024320552306,-0.3161703588042463,-0.7738242112826628,-0.5131839414478592,-0.5748589134623634,-0.8448671058313411,-0.38562140923495025,-0.5046930461732351,-0.6684520247561577,-0.5791872925941629
-0.36011509087084403,-0.8950060814661722,0.8717491577510458,-0.9498750153192115,0.8108857016323447,-0.13675090145286578,-0.659427743493842,-0.7069232031490783,0.9747285348341659,-0.828738645755567,-0.11121960775213943,-0.9408490607995921,-0.7111403177488799,0.6454254020745493,-0.7458524710312776,-0.6714142630029768,-0.8219027742767556,-0.30164858652767274
-0.5842863315812434,-0.1185937374926365,1.1159086790460853,-1.1162992263325808,0.8108857016323447,-0.9316444633089963,0.9641303815529177,-0.6115388300589498,-0.14390146165106846,0.22664337178630814,-0.44263915143631216,-0.6994579407360911,0.5470649954897273,-0.3170483596583932,0.3101428912693387,-0.30894799753234514,2.4451274203931828,0.0446724182896679
-0.5449933950072857,-0.06298969390106156,0.9689167744828744,0.6588923578100259,0.8108857016323447,0.8568660508672973,-0.659427743493842,-0.5213785756840094,-0.22783343341709958,0.22397593887727715,-0.4347737972575706,-0.4122813581233972,0.21485162292421503,-0.3399926831580637,0.854729392688026,0.5272671031417066,-0.09388619123893924,0.6194324305722609
-0.6899742558532475,0.33605108952082935,-0.8714812374478683,-0.5060771192835598,0.8108857016323447,1.453036222259395,-0.659427743493842,-0.5872708399138036,-0.5748602982333091,0.8196026950764652,1.856574714362547,0.43315116991850494,-0.49483016301811444,-1.133520171991652,-0.9498651495272848,-0.11892732307726533,-0.33772882186640185,-1.1239057708779636
-0.9189815502958262,0.5278032692594224,-0.04612055166847984,-0.062279223247908126,0.8108857016323447,-0.13675090145286578,-1.4712068060172219,-0.6434877013647462,-1.281812874462219,1.1643921350454498,-0.4575481633562587,0.4960938262851109,1.1586403543419572,0.21131104104124926,1.2049656687063701,-0.11828981441510497,2.5282030489131024,1.2272289144488413
-0.747200891684037,0.16760354569929342,-1.0610453607215489,1.7129123608946986,0.8108857016323447,-1.1303678537730288,-1.4712068060172219,-0.64249668481796,-0.6572803795485949,0.6566479848549274,0.19992241913100683,0.620646483499081,-0.6772710419149832,0.8046842665570378,0.0527085629333653,0.028243694865629627,-0.925319301307669,1.844528171517854
-0.22621685316112686,-0.4669367164633855,-0.8356523680996117,0.7698418318189387,0.8108857016323447,1.05558944133133,-0.659427743493842,-0.335163441953697,0.33402998573395704,-0.3751044280053722,-0.37483523212657566,-0.3754680182951044,-1.1780091718957315,0.022842703638519684,-0.03474269559534898,-0.1895614609350156,1.8595322609388814,1.4928439186456772
2.2320097095773153,-0.13617442774585506,-1.2307492469635006,-0.4506023822791033,0.8108857016323447,0.8568660508672973,0.16850992092301034,1.892967621667833,1.1636511243546446,-0.5671707332422422,-0.5460673110382855,-1.3425889376007172,-0.9107244139251688,-0.5411624729087202,-0.3937629257238056,-0.607595474163659,-1.0132213977576108,-0.4784676746954957
1.7413517579999467,1.3520514448521805,-0.7227079004529745,-0.062279223247908126,0.8108857016323447,1.8504830031874604,0.5582408502912278,2.1193456738760315,0.3079412323219277,0.09871705160073566,-0.37609778798724025,-0.4412208206816799,0.2823431800532603,-0.28214680584606094,-0.3373928984121985,-0.3021835132084194,-0.4960426980345093,-0.8301641125724032
0.9972039899608414,-0.5617906731784251,-1.8002588122727239,-1.6155718593726889,0.8108857016323447,-2.521431587021257,0.15235131902953788,0.9704660268506035,0.6094319957498223,-0.7080165763008932,-0.3036601968315606,0.8856783522779496,-0.13639032790364708,-0.06606272745690733,0.001230431458576238,-0.18221982259551917,-0.3302164621573804,-0.6303618799906492
